date,category,subcategory,country,unit,value,mean_production,pct_zero
2020-05-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,0,2631.8074074074075,0.2851851851851852
2020-05-01,CRUDEOIL,Refinery Intake,Iraq,KBD,435,2649.4814814814813,0.23703703703703705
2020-05-01,CRUDEOIL,Refinery Intake,Italy,KBD,964.8723,93.82086444444445,0
2020-05-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2020-05-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,585,2551.574074074074,0.007407407407407408
2020-05-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2020-05-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,466.0516,620.0096488888886,0.007407407407407408
2020-05-01,CRUDEOIL,Refinery Intake,Mexico,KBD,641.7677,2463.849507407407,0.003703703703703704
2020-05-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,857.5961,23.969244444444463,0
2020-05-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,62.5971,31.00972703703705,0.003703703703703704
2020-05-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,0,1964.2296296296297,0.022222222222222223
2020-05-01,CRUDEOIL,Refinery Intake,Norway,KBD,245.7203,1982.4869892592571,0
2020-05-01,CRUDEOIL,Refinery Intake,Oman,KBD,0,427.4122914814816,0.5148148148148148
2020-05-01,CRUDEOIL,Refinery Intake,Peru,KBD,48.0323,77.72872962962965,0.022222222222222223
2020-05-01,CRUDEOIL,Refinery Intake,Qatar,KBD,0,537.6407407407407,0.24444444444444444
2020-05-01,CRUDEOIL,Refinery Intake,Romania,KBD,201.9087,78.7687892193308,0.05204460966542751
2020-05-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,5095.7905,9229.07361148148,0.05555555555555555
2020-05-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,1929,9310.866666666667,0
2020-05-01,CRUDEOIL,Refinery Intake,Thailand,KBD,941.018,204.90988185185188,0.003703703703703704
2020-05-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2020-05-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,16.8684,33.85771111111112,0.3333333333333333
2020-05-01,CRUDEOIL,Refinery Intake,Turkey,KBD,598.1952,51.79021000000004,0
2020-05-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,0,2022.7777777777778,0.24444444444444444
2020-05-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,825.0219,1153.0868562962964,0
2020-05-01,CRUDEOIL,Refinery Intake,United States of America,KBD,12968.0323,8064.267922962964,0
2020-05-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,0,2237.5148148148146,0
2020-05-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2020-05-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2020-06-01,CRUDEOIL,Refinery Intake,Algeria,KBD,587,1105.1333333333334,0.025925925925925925
2020-06-01,CRUDEOIL,Refinery Intake,Angola,KBD,30,1368.6431974074076,0.06666666666666667
2020-06-01,CRUDEOIL,Refinery Intake,Argentina,KBD,454.2333,517.8350420634922,0.11507936507936507
2020-06-01,CRUDEOIL,Refinery Intake,Australia,KBD,314.08,382.3284140740741,0
2020-06-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,104.4083,674.9994837037043,0.003703703703703704
2020-06-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,277.3577,132.8919662962963,0.08888888888888889
2020-06-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,0,32.78750476190476,0.2976190476190476
2020-06-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1662.0667,2176.120018650794,0
2020-06-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,135.864,141.84592074074067,0
2020-06-01,CRUDEOIL,Refinery Intake,Canada,KBD,953.04,2742.848378518519,0
2020-06-01,CRUDEOIL,Refinery Intake,China,KBD,17056.576,3885.5735511111097,0.003703703703703704
2020-06-01,CRUDEOIL,Refinery Intake,Colombia,KBD,0,510.38967817460315,0.30158730158730157
2020-06-01,CRUDEOIL,Refinery Intake,Cuba,KBD,0,31.995100793650774,0.47619047619047616
2020-06-01,CRUDEOIL,Refinery Intake,Denmark,KBD,152.796,206.5252251851851,0
2020-06-01,CRUDEOIL,Refinery Intake,Ecuador,KBD,0,405.30069888888886,0.2
2020-06-01,CRUDEOIL,Refinery Intake,Egypt (Arab Rep.),KBD,567.49,640.8046481481479,0
2020-06-01,CRUDEOIL,Refinery Intake,Equatorial Guinea,KBD,0,20.192592592592593,0.7777777777777778
2020-06-01,CRUDEOIL,Refinery Intake,Gabon,KBD,10,58.94814814814815,0.7222222222222222
2020-06-01,CRUDEOIL,Refinery Intake,Germany,KBD,1743.3387,50.989772222222214,0
2020-06-01,CRUDEOIL,Refinery Intake,India,KBD,4308.2563,693.343351851852,0
2020-06-01,CRUDEOIL,Refinery Intake,Indonesia,KBD,758.4333,778.3844166666664,0.05925925925925926
2020-06-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,0,2631.8074074074075,0.2851851851851852
2020-06-01,CRUDEOIL,Refinery Intake,Iraq,KBD,485,2649.4814814814813,0.23703703703703705
2020-06-01,CRUDEOIL,Refinery Intake,Italy,KBD,1001.696,93.82086444444445,0
2020-06-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2020-06-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,580,2551.574074074074,0.007407407407407408
2020-06-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2020-06-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,429.7935,620.0096488888886,0.007407407407407408
2020-06-01,CRUDEOIL,Refinery Intake,Mexico,KBD,600.148,2463.849507407407,0.003703703703703704
2020-06-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,769.7213,23.969244444444463,0
2020-06-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,58.8033,31.00972703703705,0.003703703703703704
2020-06-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,0,1964.2296296296297,0.022222222222222223
2020-06-01,CRUDEOIL,Refinery Intake,Norway,KBD,280.875,1982.4869892592571,0
2020-06-01,CRUDEOIL,Refinery Intake,Oman,KBD,0,427.4122914814816,0.5148148148148148
2020-06-01,CRUDEOIL,Refinery Intake,Peru,KBD,48.6333,77.72872962962965,0.022222222222222223
2020-06-01,CRUDEOIL,Refinery Intake,Qatar,KBD,0,537.6407407407407,0.24444444444444444
2020-06-01,CRUDEOIL,Refinery Intake,Romania,KBD,222.3982,78.7687892193308,0.05204460966542751
2020-06-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,5110.1722,9229.07361148148,0.05555555555555555
2020-06-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,1842,9310.866666666667,0
2020-06-01,CRUDEOIL,Refinery Intake,Thailand,KBD,1033.8533,204.90988185185188,0.003703703703703704
2020-06-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2020-06-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,28.7093,33.85771111111112,0.3333333333333333
2020-06-01,CRUDEOIL,Refinery Intake,Turkey,KBD,529.2,51.79021000000004,0
2020-06-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,0,2022.7777777777778,0.24444444444444444
2020-06-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,774.8607,1153.0868562962964,0
2020-06-01,CRUDEOIL,Refinery Intake,United States of America,KBD,13734.3667,8064.267922962964,0
2020-06-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,0,2237.5148148148146,0
2020-06-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2020-06-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2020-07-01,CRUDEOIL,Refinery Intake,Algeria,KBD,570,1105.1333333333334,0.025925925925925925
2020-07-01,CRUDEOIL,Refinery Intake,Angola,KBD,28,1368.6431974074076,0.06666666666666667
2020-07-01,CRUDEOIL,Refinery Intake,Argentina,KBD,462.4194,517.8350420634922,0.11507936507936507
2020-07-01,CRUDEOIL,Refinery Intake,Australia,KBD,313.5097,382.3284140740741,0
2020-07-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,104.3687,674.9994837037043,0.003703703703703704
2020-07-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,243.6855,132.8919662962963,0.08888888888888889
2020-07-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,0,32.78750476190476,0.2976190476190476
2020-07-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1716.4516,2176.120018650794,0
2020-07-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,112.3992,141.84592074074067,0
2020-07-01,CRUDEOIL,Refinery Intake,Canada,KBD,1111.6471,2742.848378518519,0
2020-07-01,CRUDEOIL,Refinery Intake,China,KBD,15581.4465,3885.5735511111097,0.003703703703703704
2020-07-01,CRUDEOIL,Refinery Intake,Colombia,KBD,0,510.38967817460315,0.30158730158730157
2020-07-01,CRUDEOIL,Refinery Intake,Cuba,KBD,0,31.995100793650774,0.47619047619047616
2020-07-01,CRUDEOIL,Refinery Intake,Denmark,KBD,154.8739,206.5252251851851,0
2020-07-01,CRUDEOIL,Refinery Intake,Ecuador,KBD,0,405.30069888888886,0.2
2020-07-01,CRUDEOIL,Refinery Intake,Egypt (Arab Rep.),KBD,633.2594,640.8046481481479,0
2020-07-01,CRUDEOIL,Refinery Intake,Equatorial Guinea,KBD,0,20.192592592592593,0.7777777777777778
2020-07-01,CRUDEOIL,Refinery Intake,Gabon,KBD,21,58.94814814814815,0.7222222222222222
2020-07-01,CRUDEOIL,Refinery Intake,Germany,KBD,1743.3226,50.989772222222214,0
2020-07-01,CRUDEOIL,Refinery Intake,India,KBD,4203.2774,693.343351851852,0
2020-07-01,CRUDEOIL,Refinery Intake,Indonesia,KBD,881.4516,778.3844166666664,0.05925925925925926
2020-07-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,0,2631.8074074074075,0.2851851851851852
2020-07-01,CRUDEOIL,Refinery Intake,Iraq,KBD,544,2649.4814814814813,0.23703703703703705
2020-07-01,CRUDEOIL,Refinery Intake,Italy,KBD,1091.4168,93.82086444444445,0
2020-07-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2020-07-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,529,2551.574074074074,0.007407407407407408
2020-07-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2020-07-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,482.9042,620.0096488888886,0.007407407407407408
2020-07-01,CRUDEOIL,Refinery Intake,Mexico,KBD,525.0619,2463.849507407407,0.003703703703703704
2020-07-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,849.5458,23.969244444444463,0
2020-07-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,18.5565,31.00972703703705,0.003703703703703704
2020-07-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,1,1964.2296296296297,0.022222222222222223
2020-07-01,CRUDEOIL,Refinery Intake,Norway,KBD,290.1771,1982.4869892592571,0
2020-07-01,CRUDEOIL,Refinery Intake,Oman,KBD,0,427.4122914814816,0.5148148148148148
2020-07-01,CRUDEOIL,Refinery Intake,Peru,KBD,59.1935,77.72872962962965,0.022222222222222223
2020-07-01,CRUDEOIL,Refinery Intake,Qatar,KBD,0,537.6407407407407,0.24444444444444444
2020-07-01,CRUDEOIL,Refinery Intake,Romania,KBD,180.3621,78.7687892193308,0.05204460966542751
2020-07-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,5380.5581,9229.07361148148,0.05555555555555555
2020-07-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,2086,9310.866666666667,0
2020-07-01,CRUDEOIL,Refinery Intake,Thailand,KBD,995.9834,204.90988185185188,0.003703703703703704
2020-07-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2020-07-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,32.4965,33.85771111111112,0.3333333333333333
2020-07-01,CRUDEOIL,Refinery Intake,Turkey,KBD,664.8194,51.79021000000004,0
2020-07-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,0,2022.7777777777778,0.24444444444444444
2020-07-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,864.911,1153.0868562962964,0
2020-07-01,CRUDEOIL,Refinery Intake,United States of America,KBD,14333.5806,8064.267922962964,0
2020-07-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,0,2237.5148148148146,0
2020-07-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2020-07-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2020-08-01,CRUDEOIL,Refinery Intake,Algeria,KBD,564,1105.1333333333334,0.025925925925925925
2020-08-01,CRUDEOIL,Refinery Intake,Angola,KBD,48,1368.6431974074076,0.06666666666666667
2020-08-01,CRUDEOIL,Refinery Intake,Argentina,KBD,0,517.8350420634922,0.11507936507936507
2020-08-01,CRUDEOIL,Refinery Intake,Australia,KBD,326.0903,382.3284140740741,0
2020-08-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,110.55,674.9994837037043,0.003703703703703704
2020-08-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,251.531,132.8919662962963,0.08888888888888889
2020-08-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,0,32.78750476190476,0.2976190476190476
2020-08-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1836.0645,2176.120018650794,0
2020-08-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,106.112,141.84592074074067,0
2020-08-01,CRUDEOIL,Refinery Intake,Canada,KBD,1041.7761,2742.848378518519,0
2020-08-01,CRUDEOIL,Refinery Intake,China,KBD,14859.3639,3885.5735511111097,0.003703703703703704
2020-08-01,CRUDEOIL,Refinery Intake,Colombia,KBD,0,510.38967817460315,0.30158730158730157
2020-08-01,CRUDEOIL,Refinery Intake,Cuba,KBD,0,31.995100793650774,0.47619047619047616
2020-08-01,CRUDEOIL,Refinery Intake,Denmark,KBD,142.31,206.5252251851851,0
2020-08-01,CRUDEOIL,Refinery Intake,Ecuador,KBD,0,405.30069888888886,0.2
2020-08-01,CRUDEOIL,Refinery Intake,Egypt (Arab Rep.),KBD,530.2142,640.8046481481479,0
2020-08-01,CRUDEOIL,Refinery Intake,Equatorial Guinea,KBD,0,20.192592592592593,0.7777777777777778
2020-08-01,CRUDEOIL,Refinery Intake,Gabon,KBD,0,58.94814814814815,0.7222222222222222
2020-08-01,CRUDEOIL,Refinery Intake,Germany,KBD,1747.9071,50.989772222222214,0
2020-08-01,CRUDEOIL,Refinery Intake,India,KBD,3839.5323,693.343351851852,0
2020-08-01,CRUDEOIL,Refinery Intake,Indonesia,KBD,826.5484,778.3844166666664,0.05925925925925926
2020-08-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,0,2631.8074074074075,0.2851851851851852
2020-08-01,CRUDEOIL,Refinery Intake,Iraq,KBD,559,2649.4814814814813,0.23703703703703705
2020-08-01,CRUDEOIL,Refinery Intake,Italy,KBD,1211.0761,93.82086444444445,0
2020-08-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2020-08-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,594,2551.574074074074,0.007407407407407408
2020-08-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2020-08-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,349.2015,620.0096488888886,0.007407407407407408
2020-08-01,CRUDEOIL,Refinery Intake,Mexico,KBD,615.96,2463.849507407407,0.003703703703703704
2020-08-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,904.951,23.969244444444463,0
2020-08-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,34.1439,31.00972703703705,0.003703703703703704
2020-08-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,1,1964.2296296296297,0.022222222222222223
2020-08-01,CRUDEOIL,Refinery Intake,Norway,KBD,270.8481,1982.4869892592571,0
2020-08-01,CRUDEOIL,Refinery Intake,Oman,KBD,0,427.4122914814816,0.5148148148148148
2020-08-01,CRUDEOIL,Refinery Intake,Peru,KBD,72.8387,77.72872962962965,0.022222222222222223
2020-08-01,CRUDEOIL,Refinery Intake,Qatar,KBD,0,537.6407407407407,0.24444444444444444
2020-08-01,CRUDEOIL,Refinery Intake,Romania,KBD,220.066,78.7687892193308,0.05204460966542751
2020-08-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,5462.4232,9229.07361148148,0.05555555555555555
2020-08-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,2578,9310.866666666667,0
2020-08-01,CRUDEOIL,Refinery Intake,Thailand,KBD,984.896,204.90988185185188,0.003703703703703704
2020-08-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2020-08-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,32.0003,33.85771111111112,0.3333333333333333
2020-08-01,CRUDEOIL,Refinery Intake,Turkey,KBD,685.921,51.79021000000004,0
2020-08-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,0,2022.7777777777778,0.24444444444444444
2020-08-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,836.6968,1153.0868562962964,0
2020-08-01,CRUDEOIL,Refinery Intake,United States of America,KBD,14151.7097,8064.267922962964,0
2020-08-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,0,2237.5148148148146,0
2020-08-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2020-08-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2020-09-01,CRUDEOIL,Refinery Intake,Algeria,KBD,552,1105.1333333333334,0.025925925925925925
2020-09-01,CRUDEOIL,Refinery Intake,Angola,KBD,50,1368.6431974074076,0.06666666666666667
2020-09-01,CRUDEOIL,Refinery Intake,Argentina,KBD,0,517.8350420634922,0.11507936507936507
2020-09-01,CRUDEOIL,Refinery Intake,Australia,KBD,336.96,382.3284140740741,0
2020-09-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,58.4687,674.9994837037043,0.003703703703703704
2020-09-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,252.2997,132.8919662962963,0.08888888888888889
2020-09-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,0,32.78750476190476,0.2976190476190476
2020-09-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1782.4667,2176.120018650794,0
2020-09-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,0,141.84592074074067,0
2020-09-01,CRUDEOIL,Refinery Intake,Canada,KBD,1120.0627,2742.848378518519,0
2020-09-01,CRUDEOIL,Refinery Intake,China,KBD,16478.052,3885.5735511111097,0.003703703703703704
2020-09-01,CRUDEOIL,Refinery Intake,Colombia,KBD,0,510.38967817460315,0.30158730158730157
2020-09-01,CRUDEOIL,Refinery Intake,Cuba,KBD,0,31.995100793650774,0.47619047619047616
2020-09-01,CRUDEOIL,Refinery Intake,Denmark,KBD,79.1443,206.5252251851851,0
2020-09-01,CRUDEOIL,Refinery Intake,Ecuador,KBD,0,405.30069888888886,0.2
2020-09-01,CRUDEOIL,Refinery Intake,Egypt (Arab Rep.),KBD,583.946,640.8046481481479,0
2020-09-01,CRUDEOIL,Refinery Intake,Equatorial Guinea,KBD,0,20.192592592592593,0.7777777777777778
2020-09-01,CRUDEOIL,Refinery Intake,Gabon,KBD,20,58.94814814814815,0.7222222222222222
2020-09-01,CRUDEOIL,Refinery Intake,Germany,KBD,1663.3027,50.989772222222214,0
2020-09-01,CRUDEOIL,Refinery Intake,India,KBD,4350.0197,693.343351851852,0
2020-09-01,CRUDEOIL,Refinery Intake,Indonesia,KBD,823.1,778.3844166666664,0.05925925925925926
2020-09-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,0,2631.8074074074075,0.2851851851851852
2020-09-01,CRUDEOIL,Refinery Intake,Iraq,KBD,550,2649.4814814814813,0.23703703703703705
2020-09-01,CRUDEOIL,Refinery Intake,Italy,KBD,1141.536,93.82086444444445,0
2020-09-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2020-09-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,601,2551.574074074074,0.007407407407407408
2020-09-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2020-09-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,328.1098,620.0096488888886,0.007407407407407408
2020-09-01,CRUDEOIL,Refinery Intake,Mexico,KBD,695.256,2463.849507407407,0.003703703703703704
2020-09-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,1008.7607,23.969244444444463,0
2020-09-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,86.9267,31.00972703703705,0.003703703703703704
2020-09-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,1,1964.2296296296297,0.022222222222222223
2020-09-01,CRUDEOIL,Refinery Intake,Norway,KBD,281.8737,1982.4869892592571,0
2020-09-01,CRUDEOIL,Refinery Intake,Oman,KBD,0,427.4122914814816,0.5148148148148148
2020-09-01,CRUDEOIL,Refinery Intake,Peru,KBD,67.4667,77.72872962962965,0.022222222222222223
2020-09-01,CRUDEOIL,Refinery Intake,Qatar,KBD,0,537.6407407407407,0.24444444444444444
2020-09-01,CRUDEOIL,Refinery Intake,Romania,KBD,230.1533,78.7687892193308,0.05204460966542751
2020-09-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,5295.094,9229.07361148148,0.05555555555555555
2020-09-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,2354,9310.866666666667,0
2020-09-01,CRUDEOIL,Refinery Intake,Thailand,KBD,919.6136,204.90988185185188,0.003703703703703704
2020-09-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2020-09-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,33.5797,33.85771111111112,0.3333333333333333
2020-09-01,CRUDEOIL,Refinery Intake,Turkey,KBD,728.875,51.79021000000004,0
2020-09-01,CRUDEOIL,Refinery Intake,United Arab Emirates,KBD,0,2022.7777777777778,0.24444444444444444
2020-09-01,CRUDEOIL,Refinery Intake,United Kingdom,KBD,896.2547,1153.0868562962964,0
2020-09-01,CRUDEOIL,Refinery Intake,United States of America,KBD,13572.8333,8064.267922962964,0
2020-09-01,CRUDEOIL,Refinery Intake,Venezuela,KBD,0,2237.5148148148146,0
2020-09-01,CRUDEOIL,Refinery Intake,Vietnam,KBD,0,138.6790266666667,0.5703703703703704
2020-09-01,CRUDEOIL,Refinery Intake,Yemen,KBD,0,124.34576777777771,0.6555555555555556
2020-10-01,CRUDEOIL,Refinery Intake,Algeria,KBD,448,1105.1333333333334,0.025925925925925925
2020-10-01,CRUDEOIL,Refinery Intake,Angola,KBD,44,1368.6431974074076,0.06666666666666667
2020-10-01,CRUDEOIL,Refinery Intake,Argentina,KBD,0,517.8350420634922,0.11507936507936507
2020-10-01,CRUDEOIL,Refinery Intake,Australia,KBD,386.4774,382.3284140740741,0
2020-10-01,CRUDEOIL,Refinery Intake,Azerbaijan,KBD,116.2558,674.9994837037043,0.003703703703703704
2020-10-01,CRUDEOIL,Refinery Intake,Bahrain,KBD,155.4832,132.8919662962963,0.08888888888888889
2020-10-01,CRUDEOIL,Refinery Intake,Bolivia,KBD,0,32.78750476190476,0.2976190476190476
2020-10-01,CRUDEOIL,Refinery Intake,Brazil,KBD,1783.7097,2176.120018650794,0
2020-10-01,CRUDEOIL,Refinery Intake,Brunei Darussalam,KBD,106.9306,141.84592074074067,0
2020-10-01,CRUDEOIL,Refinery Intake,Canada,KBD,1182.2168,2742.848378518519,0
2020-10-01,CRUDEOIL,Refinery Intake,China,KBD,13908.7084,3885.5735511111097,0.003703703703703704
2020-10-01,CRUDEOIL,Refinery Intake,Colombia,KBD,0,510.38967817460315,0.30158730158730157
2020-10-01,CRUDEOIL,Refinery Intake,Cuba,KBD,0,31.995100793650774,0.47619047619047616
2020-10-01,CRUDEOIL,Refinery Intake,Denmark,KBD,144.4845,206.5252251851851,0
2020-10-01,CRUDEOIL,Refinery Intake,Ecuador,KBD,0,405.30069888888886,0.2
2020-10-01,CRUDEOIL,Refinery Intake,Egypt (Arab Rep.),KBD,600.4723,640.8046481481479,0
2020-10-01,CRUDEOIL,Refinery Intake,Equatorial Guinea,KBD,0,20.192592592592593,0.7777777777777778
2020-10-01,CRUDEOIL,Refinery Intake,Gabon,KBD,0,58.94814814814815,0.7222222222222222
2020-10-01,CRUDEOIL,Refinery Intake,Germany,KBD,1738.4968,50.989772222222214,0
2020-10-01,CRUDEOIL,Refinery Intake,India,KBD,4371.8365,693.343351851852,0
2020-10-01,CRUDEOIL,Refinery Intake,Indonesia,KBD,810.0968,778.3844166666664,0.05925925925925926
2020-10-01,CRUDEOIL,Refinery Intake,Iran (Islamic Rep.),KBD,0,2631.8074074074075,0.2851851851851852
2020-10-01,CRUDEOIL,Refinery Intake,Iraq,KBD,550,2649.4814814814813,0.23703703703703705
2020-10-01,CRUDEOIL,Refinery Intake,Italy,KBD,1066.7252,93.82086444444445,0
2020-10-01,CRUDEOIL,Refinery Intake,Kazakhstan,KBD,0,1100.5816322222215,0.15185185185185185
2020-10-01,CRUDEOIL,Refinery Intake,Kuwait,KBD,602,2551.574074074074,0.007407407407407408
2020-10-01,CRUDEOIL,Refinery Intake,Libya,KBD,0,748.3518518518518,0.4703703703703704
2020-10-01,CRUDEOIL,Refinery Intake,Malaysia,KBD,554.727,620.0096488888886,0.007407407407407408
2020-10-01,CRUDEOIL,Refinery Intake,Mexico,KBD,584.4426,2463.849507407407,0.003703703703703704
2020-10-01,CRUDEOIL,Refinery Intake,Netherlands,KBD,956.331,23.969244444444463,0
2020-10-01,CRUDEOIL,Refinery Intake,New Zealand,KBD,110.349,31.00972703703705,0.003703703703703704
2020-10-01,CRUDEOIL,Refinery Intake,Nigeria,KBD,1,1964.2296296296297,0.022222222222222223
2020-10-01,CRUDEOIL,Refinery Intake,Norway,KBD,136.9945,1982.4869892592571,0
2020-10-01,CRUDEOIL,Refinery Intake,Oman,KBD,0,427.4122914814816,0.5148148148148148
2020-10-01,CRUDEOIL,Refinery Intake,Peru,KBD,54.7419,77.72872962962965,0.022222222222222223
2020-10-01,CRUDEOIL,Refinery Intake,Qatar,KBD,0,537.6407407407407,0.24444444444444444
2020-10-01,CRUDEOIL,Refinery Intake,Romania,KBD,227.0868,78.7687892193308,0.05204460966542751
2020-10-01,CRUDEOIL,Refinery Intake,Russian Federation,KBD,5172.929,9229.07361148148,0.05555555555555555
2020-10-01,CRUDEOIL,Refinery Intake,Saudi Arabia,KBD,2402,9310.866666666667,0
2020-10-01,CRUDEOIL,Refinery Intake,Thailand,KBD,959.9168,204.90988185185188,0.003703703703703704
2020-10-01,CRUDEOIL,Refinery Intake,Trinidad/Tobago,KBD,0,69.85351150793649,0.27380952380952384
2020-10-01,CRUDEOIL,Refinery Intake,Tunisia,KBD,21.0855,33.85771111111112,0.3333333333333333
